# {"t_start": 1583172648.5508003, "env_id": "HaroldReach-v0"} 
r,l,t
-200.0,200,7104.507651
-200.0,200,7107.165628
-198.0,200,7109.803559
-200.0,200,7112.477391
-200.0,200,7115.183192
-200.0,200,7117.888632
-53.0,200,7120.538111
-200.0,200,7123.207604
-200.0,200,7125.889141
-200.0,200,7128.572087
-200.0,200,7131.229558
-200.0,200,7133.912223
-200.0,200,7136.596068
-200.0,200,7139.2446
-200.0,200,7142.015741
-24.0,200,7144.724121
-200.0,200,7147.431648
-135.0,200,7150.146499
-200.0,200,7152.81529
-200.0,200,7155.476845
-200.0,200,7158.180519
-200.0,200,7160.812412
-200.0,200,7163.542073
-93.0,200,7166.16863
-74.0,200,7168.8425
-64.0,200,7171.477358
-200.0,200,7174.17216
-200.0,200,7176.868431
-66.0,200,7179.527591
-200.0,200,7182.161803
-200.0,200,7184.854436
-200.0,200,7187.535774
-190.0,200,7190.235958
-200.0,200,7192.940508
-200.0,200,7195.6293
-200.0,200,7198.251313
-200.0,200,7200.901371
-200.0,200,7201.915684
-200.0,200,7202.903076
-200.0,200,7203.89941
-200.0,200,7204.886246
-200.0,200,7205.850471
-200.0,200,7206.820737
-12.0,200,7207.797253
-200.0,200,7208.787092
-4.0,200,7209.776837
-200.0,200,7210.800885
-200.0,200,7213.464332
-200.0,200,7216.186498
-200.0,200,7218.878003
-110.0,200,7221.534481
-200.0,200,7224.186103
-200.0,200,7226.900796
-200.0,200,7229.618049
-200.0,200,7232.319361
-200.0,200,7235.026584
-200.0,200,7237.627214
-86.0,200,7240.265308
-200.0,200,7242.969131
-200.0,200,7245.645996
-87.0,200,7248.368434
-190.0,200,7251.066319
-200.0,200,7253.736674
-200.0,200,7256.387222
-200.0,200,7259.03643
-200.0,200,7261.685243
-200.0,200,7264.390427
-200.0,200,7267.068552
-37.0,200,7269.685516
-200.0,200,7272.348621
-200.0,200,7275.017973
-200.0,200,7277.688206
-200.0,200,7280.392577
-200.0,200,7283.039006
-200.0,200,7285.657325
-200.0,200,7288.319733
-200.0,200,7290.982489
-200.0,200,7293.642436
-200.0,200,7296.339549
-200.0,200,7298.946527
-200.0,200,7301.607938
-200.0,200,7304.235985
-200.0,200,7306.874985
-193.0,200,7309.590819
-147.0,200,7312.263268
-135.0,200,7314.97418
-200.0,200,7317.683715
-200.0,200,7320.343248
-200.0,200,7322.988898
-200.0,200,7325.676427
-200.0,200,7328.436368
-200.0,200,7331.099521
-200.0,200,7333.774117
-200.0,200,7336.452851
-200.0,200,7339.127121
-200.0,200,7341.836216
-200.0,200,7344.391176
-200.0,200,7345.357382
-200.0,200,7346.321531
-200.0,200,7347.281812
-200.0,200,7348.20486
-200.0,200,7349.170728
-200.0,200,7350.125478
-200.0,200,7351.053815
-200.0,200,7352.125111
-200.0,200,7353.108396
-200.0,200,7354.119724
-165.0,200,7356.839674
-200.0,200,7359.542164
-200.0,200,7362.209849
-200.0,200,7364.869657
-200.0,200,7367.566854
-200.0,200,7370.283952
-200.0,200,7372.891775
-182.0,200,7375.584378
-200.0,200,7378.304415
-200.0,200,7380.977684
-200.0,200,7383.618161
-180.0,200,7386.293463
-200.0,200,7388.949207
-200.0,200,7391.598592
-200.0,200,7394.28718
-141.0,200,7396.958554
-200.0,200,7399.58641
-200.0,200,7402.24792
-200.0,200,7404.855883
-200.0,200,7407.560624
-200.0,200,7410.229872
-200.0,200,7413.066677
-200.0,200,7415.759462
-200.0,200,7418.433783
-200.0,200,7421.117093
-200.0,200,7423.782978
-21.0,200,7426.435891
-200.0,200,7429.068156
-200.0,200,7431.7492
-200.0,200,7434.419463
-111.0,200,7437.117418
-200.0,200,7439.813204
-200.0,200,7442.489907
-200.0,200,7445.200726
-200.0,200,7447.887597
-200.0,200,7450.523959
-200.0,200,7453.219243
-200.0,200,7455.917728
-200.0,200,7458.559312
-200.0,200,7461.222415
-200.0,200,7463.912381
-180.0,200,7466.581876
-200.0,200,7469.247318
-200.0,200,7471.921189
-200.0,200,7474.615042
-200.0,200,7477.282147
-146.0,200,7479.924989
-200.0,200,7482.611079
-200.0,200,7485.285123
-191.0,200,7487.867218
-200.0,200,7488.8598
-200.0,200,7489.847404
-200.0,200,7490.830997
-200.0,200,7491.808488
-200.0,200,7492.765626
-200.0,200,7493.750789
-200.0,200,7494.772145
-200.0,200,7495.734838
-14.0,200,7496.702874
-161.0,200,7497.731006
-200.0,200,7500.397582
-200.0,200,7503.109092
-200.0,200,7505.777872
-116.0,200,7508.413535
-200.0,200,7511.104373
-197.0,200,7513.710216
-200.0,200,7516.439424
-200.0,200,7519.12952
-200.0,200,7521.799058
-200.0,200,7524.458778
-200.0,200,7527.148362
-200.0,200,7529.802805
-200.0,200,7532.44041
-200.0,200,7535.068072
-47.0,200,7537.771513
-200.0,200,7540.409144
-163.0,200,7543.132941
-36.0,200,7545.755141
-194.0,200,7548.443616
-200.0,200,7551.15557
-200.0,200,7553.857521
-200.0,200,7556.528231
-200.0,200,7559.223476
-200.0,200,7561.942967
-200.0,200,7564.648764
-200.0,200,7567.359318
-100.0,200,7570.027962
-200.0,200,7572.702641
-162.0,200,7575.462518
-200.0,200,7578.15346
-200.0,200,7580.843887
-200.0,200,7583.497961
-200.0,200,7586.168317
-200.0,200,7588.853872
-186.0,200,7591.524727
-170.0,200,7594.209941
-200.0,200,7596.82764
-200.0,200,7599.509905
-200.0,200,7602.187797
-200.0,200,7604.853055
-200.0,200,7607.525413
-200.0,200,7610.204274
-131.0,200,7612.913592
-200.0,200,7615.674703
-97.0,200,7618.357418
-200.0,200,7621.026056
-200.0,200,7623.677765
-200.0,200,7626.335037
-200.0,200,7629.036296
-200.0,200,7631.639464
-178.0,200,7632.706154
-200.0,200,7633.704981
-200.0,200,7634.710151
-200.0,200,7635.637635
-8.0,200,7636.592337
-200.0,200,7638.106778
-200.0,200,7639.084241
-200.0,200,7640.069348
-200.0,200,7641.061859
-200.0,200,7642.132923
-153.0,200,7644.804524
-200.0,200,7647.493566
-200.0,200,7650.096874
-200.0,200,7652.820029
-130.0,200,7655.47187
-200.0,200,7658.150412
-200.0,200,7660.825791
-200.0,200,7663.519526
-60.0,200,7666.215562
-200.0,200,7668.877174
-200.0,200,7671.501571
-200.0,200,7674.213122
-25.0,200,7676.902065
-200.0,200,7679.548568
-200.0,200,7682.164842
-200.0,200,7684.879612
-200.0,200,7687.561337
-200.0,200,7690.253634
-200.0,200,7692.922491
-200.0,200,7695.58842
-200.0,200,7698.246626
-200.0,200,7700.944572
-200.0,200,7703.621418
-200.0,200,7706.332125
-200.0,200,7708.91942
-200.0,200,7711.584019
-72.0,200,7714.312447
-200.0,200,7716.968976
-154.0,200,7719.675812
-200.0,200,7722.340427
-200.0,200,7725.0072
-200.0,200,7727.657278
-200.0,200,7730.330736
-195.0,200,7732.976391
-200.0,200,7735.610875
-200.0,200,7738.28539
-200.0,200,7740.889668
-200.0,200,7743.593493
-61.0,200,7746.271268
-200.0,200,7748.944474
-200.0,200,7751.518457
-192.0,200,7754.218333
-15.0,200,7756.825133
-200.0,200,7759.502483
-200.0,200,7762.108407
-200.0,200,7764.8084
-200.0,200,7767.500478
-200.0,200,7770.172683
-200.0,200,7772.851395
-200.0,200,7775.424954
-200.0,200,7776.395131
-200.0,200,7777.514436
-200.0,200,7778.51336
-200.0,200,7779.501727
-200.0,200,7780.488853
-200.0,200,7781.443145
-200.0,200,7782.414824
-200.0,200,7783.366624
-200.0,200,7784.344837
-200.0,200,7785.399724
-200.0,200,7788.078058
-200.0,200,7790.752739
-200.0,200,7793.459486
-160.0,200,7796.139153
-182.0,200,7798.795384
-200.0,200,7801.499997
-200.0,200,7804.163366
-200.0,200,7806.848348
-184.0,200,7809.480084
-200.0,200,7812.120217
-200.0,200,7814.732285
-125.0,200,7817.426718
-200.0,200,7820.111593
-200.0,200,7822.776779
-200.0,200,7825.353692
-200.0,200,7828.002329
-200.0,200,7830.696296
-200.0,200,7833.388877
-200.0,200,7836.063792
-200.0,200,7838.797875
-200.0,200,7841.461582
-200.0,200,7844.087713
-200.0,200,7846.756953
-200.0,200,7849.407682
-200.0,200,7852.102744
-200.0,200,7854.770499
-200.0,200,7857.403473
-200.0,200,7860.070556
-200.0,200,7862.72555
-200.0,200,7865.416061
-162.0,200,7868.081184
-200.0,200,7870.792571
-200.0,200,7873.422094
-200.0,200,7876.052249
-200.0,200,7878.716424
-200.0,200,7881.398872
-22.0,200,7884.055077
-200.0,200,7886.711122
-200.0,200,7889.404608
-200.0,200,7892.104796
-200.0,200,7894.754915
-200.0,200,7897.469845
-200.0,200,7900.136862
-200.0,200,7902.780024
-200.0,200,7905.505757
-200.0,200,7908.180166
-169.0,200,7910.850123
-200.0,200,7913.537755
-183.0,200,7916.227341
-200.0,200,7918.869198
-199.0,200,7919.9918
-200.0,200,7920.961521
-200.0,200,7922.038404
-14.0,200,7923.001895
-200.0,200,7923.939749
-200.0,200,7924.916911
-200.0,200,7925.877814
-200.0,200,7926.856922
-8.0,200,7927.86228
-200.0,200,7928.931907
-152.0,200,7931.613857
-130.0,200,7934.278556
-200.0,200,7936.983642
-200.0,200,7939.651521
-101.0,200,7942.284655
-200.0,200,7944.958563
-200.0,200,7947.655073
-57.0,200,7950.331501
-200.0,200,7952.96196
-200.0,200,7955.638207
-200.0,200,7958.264338
-200.0,200,7960.933187
-200.0,200,7963.662558
-200.0,200,7966.378823
-173.0,200,7969.147916
-200.0,200,7971.82068
-200.0,200,7974.486871
-200.0,200,7977.140102
-200.0,200,7979.828801
-200.0,200,7982.52395
-200.0,200,7985.132853
-200.0,200,7987.889453
-200.0,200,7990.781144
-84.0,200,7993.440893
-151.0,200,7996.075934
-200.0,200,7998.741578
-200.0,200,8001.402716
-200.0,200,8004.127197
-190.0,200,8006.790199
-182.0,200,8009.426163
-200.0,200,8012.124043
-200.0,200,8014.764349
-35.0,200,8017.408318
-166.0,200,8020.257303
-200.0,200,8022.901537
-200.0,200,8025.603765
-200.0,200,8028.238684
-200.0,200,8030.941114
-192.0,200,8033.673854
-38.0,200,8036.287739
-179.0,200,8038.996348
-200.0,200,8041.655088
-200.0,200,8044.239098
-200.0,200,8046.97828
-200.0,200,8049.687932
-200.0,200,8052.345937
-200.0,200,8054.975019
-129.0,200,8057.674888
-200.0,200,8060.350509
-200.0,200,8063.055112
-200.0,200,8064.084851
-197.0,200,8065.349423
-200.0,200,8066.307837
-200.0,200,8067.329182
-200.0,200,8068.330781
-200.0,200,8069.309548
-200.0,200,8070.353225
-200.0,200,8071.308233
-200.0,200,8072.391866
-193.0,200,8073.501275
-200.0,200,8076.215945
-200.0,200,8078.925037
-49.0,200,8081.598563
-200.0,200,8084.233223
-200.0,200,8086.910769
-16.0,200,8089.538133
-200.0,200,8092.200634
-175.0,200,8094.86406
-189.0,200,8097.484385
-200.0,200,8100.11932
-200.0,200,8102.800801
-200.0,200,8105.507744
-200.0,200,8108.191031
-200.0,200,8110.805132
-200.0,200,8113.508236
-200.0,200,8116.171545
-200.0,200,8118.84322
-200.0,200,8121.4416
-200.0,200,8124.077725
-200.0,200,8126.689564
-200.0,200,8129.338985
-200.0,200,8132.009883
-46.0,200,8134.644986
-200.0,200,8137.323017
-130.0,200,8140.051053
-200.0,200,8142.865986
-180.0,200,8145.663899
-200.0,200,8148.334048
-200.0,200,8151.128418
-141.0,200,8153.796795
-200.0,200,8156.417292
-200.0,200,8159.110737
-200.0,200,8161.822783
-200.0,200,8164.491096
-200.0,200,8167.176175
-98.0,200,8169.90157
-200.0,200,8172.521517
-200.0,200,8175.231581
-200.0,200,8177.902791
-200.0,200,8180.595248
-200.0,200,8183.336677
-200.0,200,8185.999527
-200.0,200,8188.67236
-200.0,200,8191.354845
-200.0,200,8194.028816
-167.0,200,8196.703479
-200.0,200,8199.383401
-200.0,200,8202.034687
-145.0,200,8204.799134
-200.0,200,8207.354828
-200.0,200,8208.326498
-200.0,200,8209.281445
-200.0,200,8210.257519
-200.0,200,8211.229406
-200.0,200,8212.185787
-200.0,200,8213.128974
-200.0,200,8214.085425
-200.0,200,8215.071186
-198.0,200,8216.057986
-200.0,200,8217.144525
-200.0,200,8219.800351
-200.0,200,8222.461278
-67.0,200,8225.159859
-200.0,200,8227.862576
-82.0,200,8230.557082
-200.0,200,8233.26117
-200.0,200,8235.934826
-200.0,200,8238.673771
-200.0,200,8241.4108
-200.0,200,8244.108631
-200.0,200,8246.790228
-200.0,200,8249.44879
-200.0,200,8252.164612
-200.0,200,8254.861543
-145.0,200,8257.534471
-200.0,200,8260.235886
-200.0,200,8262.893384
-101.0,200,8265.569261
-200.0,200,8268.26721
-200.0,200,8270.958875
-198.0,200,8274.146133
-200.0,200,8276.845977
-200.0,200,8279.534284
-141.0,200,8282.17581
-196.0,200,8284.851441
-200.0,200,8287.52194
-200.0,200,8290.261787
-200.0,200,8292.942272
-153.0,200,8295.575537
-200.0,200,8298.247704
-43.0,200,8300.912931
-200.0,200,8303.592245
-200.0,200,8306.285757
-200.0,200,8308.974008
-200.0,200,8311.645458
-200.0,200,8314.249166
-200.0,200,8316.921867
-200.0,200,8319.635686
-200.0,200,8322.334576
-200.0,200,8324.974057
-200.0,200,8327.662266
-200.0,200,8330.329649
-181.0,200,8332.998266
-200.0,200,8335.694704
-200.0,200,8338.35126
-99.0,200,8341.08413
-200.0,200,8343.766132
-47.0,200,8346.418765
-200.0,200,8349.090436
-15.0,200,8351.696841
-200.0,200,8352.660865
-41.0,200,8353.694676
-200.0,200,8354.65812
-78.0,200,8355.603489
-200.0,200,8356.536529
-200.0,200,8357.469033
-200.0,200,8358.431176
-200.0,200,8359.390253
-200.0,200,8360.445231
-200.0,200,8361.490129
-200.0,200,8364.18924
-200.0,200,8366.888044
-200.0,200,8369.519899
-200.0,200,8372.220711
-84.0,200,8374.846103
-200.0,200,8377.497872
-138.0,200,8380.140144
-200.0,200,8382.8279
-200.0,200,8385.49217
-200.0,200,8388.180789
-42.0,200,8390.854882
-200.0,200,8393.579183
-200.0,200,8396.23931
-51.0,200,8398.863614
-200.0,200,8401.564674
-200.0,200,8404.273426
-200.0,200,8406.848615
-200.0,200,8409.52094
-200.0,200,8412.255538
-51.0,200,8414.926914
-200.0,200,8417.628052
-200.0,200,8420.343104
-48.0,200,8423.024193
-200.0,200,8425.714545
-200.0,200,8428.401448
-200.0,200,8431.098313
-200.0,200,8433.73743
-200.0,200,8436.425188
-200.0,200,8439.092995
-200.0,200,8441.767475
-200.0,200,8444.422675
-200.0,200,8447.103364
-200.0,200,8449.794924
-156.0,200,8452.488868
-200.0,200,8455.137653
-200.0,200,8457.872177
-200.0,200,8460.533935
-200.0,200,8463.225345
-200.0,200,8465.886848
-200.0,200,8468.541932
-200.0,200,8471.804397
-151.0,200,8474.497818
-200.0,200,8477.222126
-200.0,200,8479.941138
-200.0,200,8482.667459
-200.0,200,8485.325894
-200.0,200,8487.987935
-200.0,200,8490.636421
-200.0,200,8493.327195
-149.0,200,8495.975815
-200.0,200,8496.904062
-200.0,200,8497.908626
-200.0,200,8498.854068
-4.0,200,8499.831826
-8.0,200,8500.812699
-200.0,200,8501.854678
-200.0,200,8502.823464
-200.0,200,8503.897848
-200.0,200,8504.933721
-200.0,200,8505.953546
-200.0,200,8508.656543
-200.0,200,8511.362661
-200.0,200,8514.096718
-200.0,200,8516.774154
-200.0,200,8519.483588
-200.0,200,8522.1855
-200.0,200,8524.868861
-200.0,200,8527.590452
-200.0,200,8530.276515
-200.0,200,8532.978605
-67.0,200,8535.661546
-200.0,200,8538.33655
-152.0,200,8541.030671
-200.0,200,8543.700507
-200.0,200,8546.375045
-170.0,200,8549.023862
-200.0,200,8551.713891
-200.0,200,8554.39115
-200.0,200,8557.045211
-200.0,200,8559.740795
-200.0,200,8562.457021
-200.0,200,8565.134131
-200.0,200,8567.80166
-200.0,200,8570.503772
-200.0,200,8573.195814
-200.0,200,8575.935092
-200.0,200,8578.639945
-200.0,200,8581.295238
-158.0,200,8583.984821
-200.0,200,8586.665964
-200.0,200,8589.383551
-193.0,200,8591.997111
-200.0,200,8594.639085
-200.0,200,8597.314245
-200.0,200,8600.097908
-200.0,200,8602.757748
-77.0,200,8605.464607
-200.0,200,8608.175995
-200.0,200,8610.869998
-200.0,200,8613.521891
-200.0,200,8616.249729
-165.0,200,8618.943526
-200.0,200,8621.637876
-158.0,200,8624.313338
-200.0,200,8627.070627
-200.0,200,8629.796745
-37.0,200,8632.53546
-94.0,200,8635.190341
-200.0,200,8637.894426
-200.0,200,8640.52095
-200.0,200,8641.500539
-200.0,200,8642.469645
-200.0,200,8643.456683
-200.0,200,8644.457115
-200.0,200,8645.393552
-200.0,200,8646.394474
-200.0,200,8647.456373
-11.0,200,8648.41785
-200.0,200,8649.414401
-200.0,200,8650.444389
-200.0,200,8653.065047
-194.0,200,8655.780777
-200.0,200,8658.447184
-200.0,200,8661.105324
-187.0,200,8663.750303
-200.0,200,8666.413359
-200.0,200,8669.093588
-200.0,200,8671.800084
-200.0,200,8674.478639
-200.0,200,8677.142974
-200.0,200,8679.825947
-200.0,200,8682.514892
-200.0,200,8685.117531
-200.0,200,8687.810189
-196.0,200,8690.490369
-200.0,200,8693.165283
-200.0,200,8695.854492
-200.0,200,8698.517437
-198.0,200,8701.138757
-200.0,200,8703.837577
-200.0,200,8706.577712
-200.0,200,8709.25838
-200.0,200,8711.93299
-38.0,200,8714.612055
-200.0,200,8717.308587
-200.0,200,8719.988206
-200.0,200,8722.671408
-200.0,200,8725.328679
-200.0,200,8727.968358
-200.0,200,8730.621283
-200.0,200,8733.282775
-200.0,200,8735.968658
-200.0,200,8738.630772
-45.0,200,8741.311557
-100.0,200,8743.980556
-200.0,200,8746.661161
-200.0,200,8749.357749
-200.0,200,8752.000307
-200.0,200,8754.633579
-200.0,200,8757.352009
-82.0,200,8760.047718
-200.0,200,8762.705726
-200.0,200,8765.430539
-200.0,200,8768.102972
-200.0,200,8770.78619
-200.0,200,8773.456245
-136.0,200,8776.160737
-200.0,200,8778.838681
-200.0,200,8781.542034
-162.0,200,8784.289037
-200.0,200,8785.241187
-200.0,200,8786.20811
-200.0,200,8787.231107
-133.0,200,8788.36913
-200.0,200,8789.378411
-200.0,200,8790.316132
-200.0,200,8791.273377
-200.0,200,8792.445574
-200.0,200,8793.421346
-200.0,200,8794.472613
-200.0,200,8797.121476
-200.0,200,8799.780942
-200.0,200,8802.4376
-200.0,200,8805.114283
-200.0,200,8807.738068
-200.0,200,8810.415212
-200.0,200,8813.116774
-200.0,200,8815.861098
-200.0,200,8818.566066
-108.0,200,8821.221384
-142.0,200,8823.826928
-200.0,200,8826.520143
-185.0,200,8829.142306
-176.0,200,8831.757126
-163.0,200,8834.508648
-200.0,200,8837.159972
-200.0,200,8839.863169
-200.0,200,8842.492299
-200.0,200,8845.201062
-200.0,200,8847.920154
-200.0,200,8850.58851
-200.0,200,8853.23935
-200.0,200,8855.898832
-91.0,200,8858.576323
-200.0,200,8861.255968
-200.0,200,8863.918859
-143.0,200,8866.639177
-85.0,200,8869.341578
-200.0,200,8872.0018
-200.0,200,8874.708933
-200.0,200,8877.365294
-200.0,200,8880.049471
-200.0,200,8882.754925
-200.0,200,8885.443684
-200.0,200,8888.143949
-200.0,200,8890.852315
-200.0,200,8893.564527
-196.0,200,8896.183685
-200.0,200,8898.87587
-152.0,200,8901.530626
-200.0,200,8904.158469
-200.0,200,8906.881831
-151.0,200,8909.574443
-200.0,200,8912.251209
-200.0,200,8914.959
-200.0,200,8917.646566
-125.0,200,8920.373542
-34.0,200,8923.076602
-200.0,200,8925.773413
-200.0,200,8928.368456
-200.0,200,8929.370319
-200.0,200,8930.411813
-200.0,200,8931.490251
-200.0,200,8932.47045
-200.0,200,8933.72409
-200.0,200,8934.759229
-200.0,200,8935.900845
-200.0,200,8936.868059
-200.0,200,8937.82931
-142.0,200,8938.894994
-200.0,200,8941.525023
-200.0,200,8944.150849
-200.0,200,8946.845816
-200.0,200,8949.504832
-118.0,200,8952.261077
-200.0,200,8954.963135
-200.0,200,8957.640831
-200.0,200,8960.296733
-200.0,200,8962.966697
-200.0,200,8965.630065
-200.0,200,8968.365117
-200.0,200,8971.145558
-200.0,200,8973.842444
-200.0,200,8976.550056
-200.0,200,8979.265535
-200.0,200,8981.962605
-200.0,200,8984.666679
-200.0,200,8987.375714
-200.0,200,8990.039108
-200.0,200,8992.743309
-200.0,200,8995.381588
-200.0,200,8998.057121
-200.0,200,9000.704654
-200.0,200,9003.406837
-190.0,200,9006.130798
-200.0,200,9008.793198
-200.0,200,9011.500278
-200.0,200,9014.204265
-200.0,200,9016.875814
-200.0,200,9019.577064
-200.0,200,9022.256657
-200.0,200,9024.992285
-200.0,200,9027.696931
-200.0,200,9030.338759
-200.0,200,9033.060955
-200.0,200,9035.800713
-200.0,200,9038.482482
-200.0,200,9041.164561
-200.0,200,9043.8782
-200.0,200,9046.574486
-200.0,200,9049.275523
-200.0,200,9051.935388
-200.0,200,9054.605141
-200.0,200,9057.254207
-56.0,200,9059.840441
-200.0,200,9062.527988
-101.0,200,9065.197095
-179.0,200,9067.952299
-132.0,200,9070.70086
-200.0,200,9073.374022
-200.0,200,9074.317985
-200.0,200,9075.283807
-200.0,200,9076.254624
-191.0,200,9077.205873
-200.0,200,9078.167371
-200.0,200,9079.116012
-200.0,200,9080.088073
-200.0,200,9081.095933
-200.0,200,9082.026261
-200.0,200,9083.066568
-200.0,200,9085.780998
-200.0,200,9088.446613
-200.0,200,9091.092672
-200.0,200,9093.77063
-200.0,200,9096.459498
-200.0,200,9099.039212
-200.0,200,9101.728687
-200.0,200,9104.385868
-200.0,200,9106.98902
-200.0,200,9109.713997
-200.0,200,9112.345965
-200.0,200,9115.000233
-200.0,200,9117.628097
-200.0,200,9120.292938
-200.0,200,9123.577411
-182.0,200,9126.222509
-200.0,200,9128.935001
-200.0,200,9131.563813
-200.0,200,9134.260982
-200.0,200,9136.964795
-200.0,200,9139.678749
-200.0,200,9142.350642
-141.0,200,9145.040373
-177.0,200,9147.75368
-200.0,200,9150.483638
-200.0,200,9153.149514
-176.0,200,9155.866217
-200.0,200,9158.571197
-53.0,200,9161.304882
-82.0,200,9163.978835
-195.0,200,9166.689096
-200.0,200,9169.332394
-170.0,200,9172.076969
-200.0,200,9174.778987
-200.0,200,9177.42479
-200.0,200,9180.054141
-83.0,200,9182.75858
-200.0,200,9185.445833
-200.0,200,9188.126678
-200.0,200,9190.815514
-200.0,200,9193.492601
-200.0,200,9196.211234
-200.0,200,9198.898512
-200.0,200,9201.567486
-200.0,200,9204.306947
-200.0,200,9206.8786
-200.0,200,9209.585982
-25.0,200,9212.20578
-200.0,200,9214.881745
-200.0,200,9217.481894
-16.0,200,9218.426514
-200.0,200,9219.391164
-200.0,200,9220.376523
-200.0,200,9221.352405
-7.0,200,9222.34471
-200.0,200,9223.295764
-200.0,200,9224.261527
-200.0,200,9225.236886
-200.0,200,9226.399915
-200.0,200,9227.44589
-200.0,200,9230.127506
-56.0,200,9232.752615
-200.0,200,9235.44306
-200.0,200,9238.143476
-200.0,200,9240.840618
-200.0,200,9243.535444
-200.0,200,9246.230639
-200.0,200,9248.937764
-200.0,200,9251.606503
-200.0,200,9254.314064
-200.0,200,9257.010407
-200.0,200,9259.687579
-200.0,200,9262.364684
-187.0,200,9265.037101
-200.0,200,9267.740853
-200.0,200,9270.405156
-200.0,200,9273.114172
-200.0,200,9275.809726
-200.0,200,9278.48319
-200.0,200,9281.17181
-200.0,200,9283.87415
-200.0,200,9286.534261
-200.0,200,9289.147297
-200.0,200,9291.858907
-200.0,200,9294.489994
-200.0,200,9297.209845
-200.0,200,9299.910638
-200.0,200,9302.607433
-200.0,200,9305.271184
-200.0,200,9307.973303
-200.0,200,9310.640966
-200.0,200,9313.24361
-200.0,200,9315.93079
-200.0,200,9318.605718
-200.0,200,9321.284108
-200.0,200,9324.013027
-200.0,200,9326.690115
-200.0,200,9329.352648
-200.0,200,9332.026471
-200.0,200,9334.660074
-200.0,200,9337.352337
-199.0,200,9340.02901
-200.0,200,9342.71958
-196.0,200,9345.452317
-200.0,200,9348.129
-200.0,200,9350.780488
-200.0,200,9353.416617
-200.0,200,9356.053965
-30.0,200,9358.743521
-10.0,200,9361.360278
-200.0,200,9362.299184
-200.0,200,9363.250573
-200.0,200,9364.229644
-16.0,200,9365.18616
-200.0,200,9366.168288
-200.0,200,9367.145643
-200.0,200,9368.104419
-4.0,200,9369.08628
-200.0,200,9370.024787
-200.0,200,9371.07363
-200.0,200,9373.6841
-200.0,200,9376.369782
-42.0,200,9379.004195
-200.0,200,9381.701656
-200.0,200,9384.349581
-200.0,200,9387.088205
-200.0,200,9389.725803
-198.0,200,9392.414021
-200.0,200,9395.060426
-200.0,200,9397.693435
-200.0,200,9400.383276
-200.0,200,9403.061677
-200.0,200,9405.768903
-200.0,200,9408.438326
-200.0,200,9411.116941
-198.0,200,9413.805715
-200.0,200,9416.504198
-117.0,200,9419.244192
-200.0,200,9421.930377
-200.0,200,9424.643502
-200.0,200,9427.335936
-200.0,200,9430.033161
-194.0,200,9432.695507
-200.0,200,9435.365082
-198.0,200,9438.053212
-199.0,200,9440.746894
-200.0,200,9443.436254
-179.0,200,9446.151849
-200.0,200,9448.851107
-200.0,200,9451.503033
-200.0,200,9454.182092
-200.0,200,9456.865843
-200.0,200,9459.529413
-200.0,200,9462.221488
-200.0,200,9464.880271
-200.0,200,9467.445002
-200.0,200,9470.146604
-200.0,200,9472.815189
-200.0,200,9475.555681
-200.0,200,9478.187511
-200.0,200,9480.898101
-200.0,200,9483.59685
-200.0,200,9486.417288
-200.0,200,9489.101136
-200.0,200,9491.739103
-158.0,200,9494.43974
-200.0,200,9497.105191
-63.0,200,9499.782204
-200.0,200,9502.478066
-200.0,200,9505.065986
-200.0,200,9505.974454
-200.0,200,9506.954183
-200.0,200,9507.91607
-200.0,200,9508.929632
-200.0,200,9509.888669
-200.0,200,9510.840533
-200.0,200,9511.789324
-200.0,200,9512.730719
-200.0,200,9513.67475
-200.0,200,9514.698863
-200.0,200,9517.36403
-200.0,200,9520.035223
-200.0,200,9522.687775
-45.0,200,9525.383066
-200.0,200,9528.03541
-200.0,200,9530.731939
-200.0,200,9533.38467
-200.0,200,9536.078171
-200.0,200,9538.736782
-200.0,200,9541.393189
-200.0,200,9544.07309
-200.0,200,9546.73808
-200.0,200,9549.421671
-200.0,200,9552.085216
-200.0,200,9554.786361
-200.0,200,9557.435286
-200.0,200,9560.11114
-200.0,200,9562.816588
-200.0,200,9565.50276
-200.0,200,9568.205898
-200.0,200,9570.905659
-200.0,200,9573.539033
-200.0,200,9576.252013
-200.0,200,9578.92633
-200.0,200,9581.588583
-200.0,200,9584.225749
-200.0,200,9586.859999
-200.0,200,9589.547788
-200.0,200,9592.140336
-200.0,200,9594.802101
-200.0,200,9597.493221
-200.0,200,9600.150593
-200.0,200,9602.804644
-200.0,200,9605.440437
-137.0,200,9608.17311
-200.0,200,9610.799444
-200.0,200,9613.516457
-200.0,200,9616.229006
-200.0,200,9618.892956
-200.0,200,9621.605081
-200.0,200,9624.269378
-200.0,200,9626.921156
-200.0,200,9629.603689
-131.0,200,9632.27413
-143.0,200,9634.983221
-200.0,200,9637.772425
-200.0,200,9640.410856
-200.0,200,9643.009087
-200.0,200,9645.686698
-200.0,200,9648.330678
-196.0,200,9649.288105
-7.0,200,9650.216258
-200.0,200,9651.207555
-8.0,200,9652.159926
-200.0,200,9653.149142
-200.0,200,9654.096901
-200.0,200,9655.069139
-200.0,200,9656.032925
-200.0,200,9657.016602
-200.0,200,9658.083559
-200.0,200,9660.756858
-200.0,200,9663.439385
-186.0,200,9666.122139
-200.0,200,9668.805989
-200.0,200,9671.497987
-200.0,200,9674.118513
